,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관5자리,행정기관 생성일,법정동코드,법정동 관할지역,행정동 영문명칭,비고
10653,충청남도,태안군,이원면,이원면,포지리,3438036.0,4482536000,44825,19890101,4482536024,,Iwon-myeon,
10654,충청남도,태안군,이원면,이원면,사창리,3438036.0,4482536000,44825,19890101,4482536025,,Iwon-myeon,
10655,전라북도,전라북도,전라북도,전라북도,전라북도,35.0,4500000000,45000,19880423,4500000000,,Jeollabuk-do,
10656,전라북도,전주시,전주시,전주시,전주시,35010.0,4511000000,45110,19880423,4511000000,,Jeonju-si,
10711,전라북도,전주시완산구,효자4동,효자4동,효자동3가,3501178.0,4511171400,45111,19960901,4511114200,분할연계,Hyoja 4(sa)-dong,"행정동 분동, 관할경계 변동(180701)"
10712,전라북도,전주시완산구,효자4동,효자4동,상림동,3501178.0,4511171400,45111,19960901,4511114500,분할연계,Hyoja 4(sa)-dong,"행정동 분동, 관할경계 변동(180701)"
10713,전라북도,전주시완산구,효자5동,효자5동,효자동2가,3501179.0,4511173000,45111,20180701,4511114100,분할연계,Hyoja 5(o)-dong,행정동 신설(180701)
10714,전라북도,전주시완산구,효자5동,효자5동,효자동3가,3501179.0,4511173000,45111,20180701,4511114200,분할연계,Hyoja 5(o)-dong,행정동 신설(180701)
10715,전라북도,전주시완산구,효자5동,효자5동,상림동,3501179.0,4511173000,45111,20180701,4511114500,분할연계,Hyoja 5(o)-dong,행정동 신설(180701)
10757,전라북도,전주시덕진구,여의동,여의동,만성동,3501271.0,4511366500,45113,20191001,4511313100,분할연계,Yeoui-dong,"관할경계 변동(180701), 동산동을 폐지하고 여의동으로 명칭변경하여 신설(191001)"
10758,전라북도,전주시덕진구,여의동,여의동,장동,3501271.0,4511366500,45113,20191001,4511313200,분할연계,Yeoui-dong,"관할경계 변동(180701),동산동을 폐지하고 여의동으로 명칭변경하여 신설(191001)"
10759,전라북도,전주시덕진구,혁신동,혁신동,만성동,3501270.0,4511367000,45113,20180701,4511313100,분할연계,Hyeoksin-dong,행정동 혁신동 신설(180701)
10760,전라북도,전주시덕진구,혁신동,혁신동,장동,3501270.0,4511367000,45113,20180701,4511313200,분할연계,Hyeoksin-dong,행정동 혁신동 신설(180701)
10761,전라북도,전주시덕진구,혁신동,혁신동,중동,3501270.0,4511367000,45113,20180701,4511313800,,Hyeoksin-dong,"행정동 혁신동, 법정동 중동 신설(180701)"
10762,전라북도,전주시,전주시효자출장소,전주시효자출장소,전주시,,4511800000,45118,19950420,4511800000,,-,98년 폐지(행안부 확인 필요)
10902,전라북도,군산시,소룡동,소룡동,비응도동,3502072.0,4513071000,45130,19880423,4513014800,,Soryong-dong,
10903,전라북도,군산시,미성동,미성동,신관동,3502073.0,4513072000,45130,19890101,4513014900,분할연계,Miseong-dong,
10904,전라북도,군산시,미성동,미성동,개사동,3502073.0,4513072000,45130,19890101,4513015000,분할연계,Miseong-dong,
10905,전라북도,군산시,미성동,미성동,산북동,3502073.0,4513072000,45130,19890101,4513015100,,Miseong-dong,
10906,전라북도,군산시,미성동,미성동,내초동,3502073.0,4513072000,45130,19890101,4513015200,,Miseong-dong,
11070,전라북도,익산시,삼성동,삼성동,정족동,3503070.0,4514069000,45140,19950510,4514013100,,Samseong-dong,
11071,전라북도,익산시,삼성동,삼성동,임상동,3503070.0,4514069000,45140,19950510,4514013200,,Samseong-dong,
11072,전라북도,익산시,삼성동,삼성동,월성동,3503070.0,4514069000,45140,19950510,4514013300,,Samseong-dong,
11073,전라북도,익산시,삼성동,삼성동,부송동,3503070.0,4514069000,45140,19950510,4514013400,,Samseong-dong,
11074,전라북도,익산시,익산시함열출장소,익산시함열출장소,익산시,,4514500000,45145,19950510,4514500000,,-,
11256,전라북도,정읍시,상교동,상교동,진산동,3504059.0,4518059500,45180,19981030,4518011100,,Sanggyo-dong,
11257,전라북도,정읍시,상교동,상교동,신월동,3504059.0,4518059500,45180,19981030,4518011400,,Sanggyo-dong,
11258,전라북도,정읍시,상교동,상교동,용산동,3504059.0,4518059500,45180,19981030,4518011500,,Sanggyo-dong,
11259,전라북도,정읍시,상교동,상교동,교암동,3504059.0,4518059500,45180,19981030,4518011600,,Sanggyo-dong,
11260,전라북도,정읍시,상교동,상교동,신정동,3504059.0,4518059500,45180,19981030,4518012700,,Sanggyo-dong,
11453,전라북도,남원시,도통동,도통동,도통동,3505059.0,4519059000,45190,19880423,4519011600,,Dotong-dong,
11454,전라북도,남원시,도통동,도통동,월락동,3505059.0,4519059000,45190,19880423,4519011700,,Dotong-dong,
11455,전라북도,남원시,도통동,도통동,고죽동,3505059.0,4519059000,45190,19880423,4519011800,,Dotong-dong,
11456,전라북도,남원시,도통동,도통동,식정동,3505059.0,4519059000,45190,19880423,4519011900,,Dotong-dong,
11457,전라북도,남원시,도통동,도통동,갈치동,3505059.0,4519059000,45190,19880423,4519012000,,Dotong-dong,
11620,전라북도,김제시,교월동,교월동,월봉동,3506058.0,4521058000,45210,20111226,4521012300,,Gyowol-dong,
11621,전라북도,김제시,교월동,교월동,신월동,3506058.0,4521058000,45210,20111226,4521012400,,Gyowol-dong,
11622,전라북도,김제시,교월동,교월동,연정동,3506058.0,4521058000,45210,20111226,4521012500,,Gyowol-dong,
11623,전라북도,김제시,교월동,교월동,명덕동,3506058.0,4521058000,45210,20111226,4521012600,,Gyowol-dong,
11624,전라북도,김제시,교월동,교월동,제월동,3506058.0,4521058000,45210,20111226,4521012700,,Gyowol-dong,
11740,전라북도,완주군,동상면,동상면,대아리,3531040.0,4571040000,45710,19880423,4571040024,,Dongsang-myeon,
11741,전라북도,완주군,경천면,경천면,경천면,3531041.0,4571041000,45710,19890401,4571041000,,Gyeongcheon-myeon,
11742,전라북도,완주군,경천면,경천면,용복리,3531041.0,4571041000,45710,19890401,4571041021,,Gyeongcheon-myeon,
11743,전라북도,완주군,경천면,경천면,가천리,3531041.0,4571041000,45710,19890401,4571041022,,Gyeongcheon-myeon,
11744,전라북도,완주군,경천면,경천면,경천리,3531041.0,4571041000,45710,19890401,4571041023,,Gyeongcheon-myeon,
11829,전라북도,진안군,주천면,주천면,대불리,3532040.0,4572040000,45720,19880423,4572040022,,Jucheon-myeon,
11830,전라북도,진안군,주천면,주천면,운봉리,3532040.0,4572040000,45720,19880423,4572040023,,Jucheon-myeon,
11831,전라북도,진안군,주천면,주천면,신양리,3532040.0,4572040000,45720,19880423,4572040024,,Jucheon-myeon,
11832,전라북도,진안군,주천면,주천면,용덕리,3532040.0,4572040000,45720,19880423,4572040025,,Jucheon-myeon,
11833,전라북도,진안군,주천면,주천면,무릉리,3532040.0,4572040000,45720,19880423,4572040026,,Jucheon-myeon,
11884,전라북도,무주군,부남면,부남면,대소리,3533035.0,4573035000,45730,19880423,4573035022,,Bunam-myeon,
11885,전라북도,무주군,부남면,부남면,고창리,3533035.0,4573035000,45730,19880423,4573035023,,Bunam-myeon,
11886,전라북도,무주군,부남면,부남면,장안리,3533035.0,4573035000,45730,19880423,4573035024,,Bunam-myeon,
11887,전라북도,무주군,부남면,부남면,굴암리,3533035.0,4573035000,45730,19880423,4573035025,,Bunam-myeon,
11888,전라북도,무주군,부남면,부남면,가당리,3533035.0,4573035000,45730,19880423,4573035026,,Bunam-myeon,
11965,전라북도,장수군,계북면,계북면,농소리,3534036.0,4574036000,45740,19880423,4574036023,,Gyebuk-myeon,
11966,전라북도,장수군,계북면,계북면,어전리,3534036.0,4574036000,45740,19880423,4574036024,,Gyebuk-myeon,
11967,전라북도,장수군,계북면,계북면,임평리,3534036.0,4574036000,45740,19880423,4574036025,,Gyebuk-myeon,
11968,전라북도,장수군,계북면,계북면,원촌리,3534036.0,4574036000,45740,19880423,4574036026,,Gyebuk-myeon,
11969,전라북도,장수군,계북면,계북면,양악리,3534036.0,4574036000,45740,19880423,4574036027,,Gyebuk-myeon,
12109,전라북도,임실군,지사면,지사면,안하리,3535041.0,4575041000,45750,19880423,4575041023,,Jisa-myeon,
12110,전라북도,임실군,지사면,지사면,금평리,3535041.0,4575041000,45750,19880423,4575041024,,Jisa-myeon,
12111,전라북도,임실군,지사면,지사면,영천리,3535041.0,4575041000,45750,19880423,4575041025,,Jisa-myeon,
12112,전라북도,임실군,지사면,지사면,방계리,3535041.0,4575041000,45750,19880423,4575041026,,Jisa-myeon,
12113,전라북도,임실군,지사면,지사면,계산리,3535041.0,4575041000,45750,19880423,4575041027,,Jisa-myeon,
12252,전라북도,순창군,구림면,구림면,운북리,3536040.0,4577040000,45770,19880423,4577040030,,Gurim-myeon,
12253,전라북도,순창군,구림면,구림면,월정리,3536040.0,4577040000,45770,19880423,4577040031,,Gurim-myeon,
12254,전라북도,순창군,구림면,구림면,자양리,3536040.0,4577040000,45770,19880423,4577040032,,Gurim-myeon,
12255,전라북도,순창군,구림면,구림면,구곡리,3536040.0,4577040000,45770,19880423,4577040033,,Gurim-myeon,
12256,전라북도,순창군,구림면,구림면,화암리,3536040.0,4577040000,45770,19880423,4577040034,,Gurim-myeon,
12456,전라북도,고창군,부안면,부안면,선운리,3537043.0,4579043000,45790,19880423,4579043030,,Buan-myeon,
12457,전라북도,고창군,부안면,부안면,용산리,3537043.0,4579043000,45790,19880423,4579043031,,Buan-myeon,
12458,전라북도,고창군,부안면,부안면,상등리,3537043.0,4579043000,45790,19880423,4579043032,,Buan-myeon,
12459,전라북도,고창군,부안면,부안면,사창리,3537043.0,4579043000,45790,19880423,4579043033,,Buan-myeon,
12460,전라북도,고창군,부안면,부안면,운양리,3537043.0,4579043000,45790,19880423,4579043034,,Buan-myeon,
12569,전라북도,부안군,위도면,위도면,대리,3538042.0,4580042000,45800,19880423,4580042024,,Wido-myeon,
12570,전라북도,부안군,위도면,위도면,거륜리,3538042.0,4580042000,45800,19880423,4580042025,,Wido-myeon,
12571,전라북도,부안군,위도면,위도면,식도리,3538042.0,4580042000,45800,19880423,4580042026,,Wido-myeon,
12572,전라북도,부안군,위도면,위도면,상왕등리,3538042.0,4580042000,45800,19880423,4580042027,,Wido-myeon,
12573,전라북도,부안군,위도면,위도면,하왕등리,3538042.0,4580042000,45800,19880423,4580042028,,Wido-myeon,
12574,전라남도,전라남도,전라남도,전라남도,전라남도,36.0,4600000000,46000,19880423,4600000000,,Jeollanam-do,
12671,전라남도,목포시,삼향동,삼향동,석현동,3601074.0,4611078000,46110,19880423,4611016000,분할연계,Samhyang-dong,
12672,전라남도,목포시,삼향동,삼향동,대양동,3601074.0,4611078000,46110,19880423,4611016300,,Samhyang-dong,
12673,전라남도,목포시,옥암동,옥암동,옥암동,3601075.0,4611079000,46110,19970101,4611016400,분할연계,Ogam-dong,
12674,전라남도,목포시,부흥동,부흥동,옥암동,3601076.0,4611080000,46110,19970101,4611016400,분할연계,Buheung-dong,
12675,전라남도,목포시,부주동,부주동,옥암동,3601077.0,4611081000,46110,20120125,4611016400,분할연계,Buju-dong,
12796,전라남도,여수시,삼일동,삼일동,낙포동,3602069.0,4613082000,46130,19980401,4613014800,,Samil-dong,
12797,전라남도,여수시,삼일동,삼일동,신덕동,3602069.0,4613082000,46130,19980401,4613014900,,Samil-dong,
12798,전라남도,여수시,삼일동,삼일동,상암동,3602069.0,4613082000,46130,19980401,4613015000,,Samil-dong,
12799,전라남도,여수시,삼일동,삼일동,호명동,3602069.0,4613082000,46130,19980401,4613015100,,Samil-dong,
12800,전라남도,여수시,묘도동,묘도동,묘도동,3602070.0,4613083000,46130,19980401,4613014700,,Myodo-dong,
13007,전라남도,순천시,도사동,도사동,안풍동,3603063.0,4615063500,46150,19981011,4615013000,,Dosa-dong,
13008,전라남도,순천시,도사동,도사동,대대동,3603063.0,4615063500,46150,19981011,4615013100,,Dosa-dong,
13009,전라남도,순천시,왕조1동,왕조1동,왕지동,3603066.0,4615066100,46150,20031020,4615013200,,Wangjo 1(il)dong,
13010,전라남도,순천시,왕조1동,왕조1동,조례동,3603066.0,4615066100,46150,20031020,4615013300,분할연계,Wangjo 1(il)dong,
13011,전라남도,순천시,왕조2동,왕조2동,조례동,3603067.0,4615066500,46150,20031020,4615013300,분할연계,Wangjo 2(i)dong,
13210,전라남도,나주시,이창동,이창동,운곡동,3604060.0,4617060000,46170,19880423,4617013000,,Ichang-dong,
13211,전라남도,나주시,이창동,이창동,동수동,3604060.0,4617060000,46170,19880423,4617013100,,Ichang-dong,
13212,전라남도,나주시,이창동,이창동,오량동,3604060.0,4617060000,46170,19880423,4617013200,,Ichang-dong,
13213,전라남도,나주시,이창동,이창동,진포동,3604060.0,4617060000,46170,19880423,4617013300,,Ichang-dong,
13214,전라남도,나주시,빛가람동,빛가람동,빛가람동,3604061.0,4617062000,46170,20140224,4617013400,,Bitgaram-dong,
13287,전라남도,광양시,중마동,중마동,중동,3606053.0,4623053000,46230,19950101,4623010600,,Jungma-dong,
13288,전라남도,광양시,중마동,중마동,마동,3606053.0,4623053000,46230,19950101,4623010700,,Jungma-dong,
13289,전라남도,광양시,광영동,광영동,광영동,3606054.0,4623054000,46230,19950101,4623010800,,Gwangyeong-dong,
13290,전라남도,광양시,금호동,금호동,금호동,3606056.0,4623055000,46230,19950101,4623011000,,Geumho-dong,
13291,전라남도,광양시,태인동,태인동,태인동,3606055.0,4623057000,46230,19950101,4623010900,,Taein-dong,
13438,전라남도,담양군,대전면,대전면,월본리,3631041.0,4671041000,46710,19880423,4671041028,,Daejeon-myeon,
13439,전라남도,담양군,대전면,대전면,병풍리,3631041.0,4671041000,46710,19880423,4671041029,,Daejeon-myeon,
13440,전라남도,담양군,대전면,대전면,행성리,3631041.0,4671041000,46710,19880423,4671041030,,Daejeon-myeon,
13441,전라남도,담양군,대전면,대전면,성산리,3631041.0,4671041000,46710,19880423,4671041031,,Daejeon-myeon,
13442,전라남도,담양군,대전면,대전면,갑향리,3631041.0,4671041000,46710,19880423,4671041032,,Daejeon-myeon,
13575,전라남도,곡성군,오산면,오산면,선세리,3632040.0,4672040000,46720,19880423,4672040025,,Osan-myeon,
13576,전라남도,곡성군,오산면,오산면,가곡리,3632040.0,4672040000,46720,19880423,4672040026,,Osan-myeon,
13577,전라남도,곡성군,오산면,오산면,청단리,3632040.0,4672040000,46720,19880423,4672040027,,Osan-myeon,
13578,전라남도,곡성군,오산면,오산면,연화리,3632040.0,4672040000,46720,19880423,4672040028,,Osan-myeon,
13579,전라남도,곡성군,오산면,오산면,운곡리,3632040.0,4672040000,46720,19880423,4672040029,,Osan-myeon,
13653,전라남도,구례군,산동면,산동면,수기리,3633037.0,4673037000,46730,19880423,4673037031,,Sandong-myeon,
13654,전라남도,구례군,산동면,산동면,계천리,3633037.0,4673037000,46730,19880423,4673037032,,Sandong-myeon,
13655,전라남도,구례군,산동면,산동면,둔사리,3633037.0,4673037000,46730,19880423,4673037033,,Sandong-myeon,
